R,Team,Open Play,Counter Attack,Set Piece,Penalty,Own Goal
1,Napoli,64,1,6,7,2
2,Roma,56,5,18,4,0
3,Juventus,47,0,17,8,3
4,Fiorentina,39,3,8,8,2
5,Sampdoria,36,0,6,3,3
6,Inter,35,1,11,2,1
7,Genoa,33,2,5,4,1
8,Sassuolo,31,1,12,4,1
9,Lazio,30,4,9,9,0
10,Torino,29,2,9,9,3
11,AC Milan,29,2,12,6,0
12,Empoli,28,0,10,1,1
13,Chievo,26,1,10,5,1
14,Palermo FC,25,1,10,1,1
15,Carpi,24,1,3,5,4
16,Udinese,23,0,9,2,1
17,Atalanta,23,0,11,4,3
18,Bologna,22,0,9,2,0
19,Frosinone,20,1,10,3,1
20,Verona,9,1,18,6,0
