R,Team,Open Play,Counter Attack,Set Piece,Penalty,Own Goal
1,Frosinone,51,4,13,7,1
2,Verona,43,2,10,6,2
3,Palermo FC,43,1,12,6,3
4,Sampdoria,41,1,11,6,2
5,Carpi,39,0,12,6,0
6,Udinese,38,4,10,7,1
7,Empoli,34,1,11,2,1
8,Bologna,33,1,3,8,0
9,Chievo,32,1,8,2,2
10,Fiorentina,31,1,9,1,0
11,Lazio,30,1,15,4,2
12,Genoa,30,1,13,1,3
13,Torino,29,0,16,7,3
14,Atalanta,26,5,10,5,1
15,Sassuolo,26,1,9,3,1
16,Roma,25,0,7,6,3
17,Napoli,24,0,4,4,0
18,Inter,23,0,9,5,1
19,AC Milan,22,1,15,4,1
20,Juventus,9,1,6,3,1
