R,Team,Open Play,Counter Attack,Set Piece,Penalty,Own Goal
1,Toulouse,43,2,9,3,1
2,Saint-Etienne,30,5,5,5,0
3,Nimes,28,4,7,4,1
4,Amiens,27,4,17,1,1
5,Brest,24,3,6,4,0
6,Monaco,23,4,10,6,1
7,Angers,23,3,4,3,0
8,Montpellier,22,1,6,3,2
9,Bordeaux,22,4,5,2,1
10,Metz,22,1,8,4,0
11,Strasbourg,21,1,4,6,0
12,Dijon,20,4,10,1,2
13,Lyon,19,0,3,2,3
14,Marseille,19,2,2,4,2
15,Nantes,18,3,6,3,1
16,Paris Saint-Germain,18,2,3,0,1
17,Nice,17,6,8,5,2
18,Rennes,13,1,6,3,1
19,Lille,13,2,5,4,3
20,Reims,12,1,6,2,0
