R,Team,Open Play,Counter Attack,Set Piece,Penalty,Own Goal
1,Paris Saint-Germain,50,5,10,6,4
2,Lyon,30,4,3,5,0
3,Monaco,28,4,8,4,0
4,Brest,27,2,2,1,2
5,Rennes,27,1,6,3,1
6,Nice,25,2,9,5,0
7,Marseille,22,4,8,4,3
8,Montpellier,22,0,9,2,2
9,Bordeaux,22,4,12,2,0
10,Strasbourg,20,3,6,3,0
11,Lille,19,5,6,5,0
12,Nantes,18,1,2,2,5
13,Angers,18,3,5,1,1
14,Amiens,17,4,6,3,1
15,Metz,17,2,6,2,0
16,Saint-Etienne,16,2,5,5,1
17,Nimes,16,3,8,2,0
18,Dijon,15,2,8,1,1
19,Reims,14,1,6,5,0
20,Toulouse,11,1,5,4,1
