R,Team,Open Play,Counter Attack,Set Piece,Penalty,Own Goal
1,Lazio,45,3,10,6,1
2,Verona,43,3,3,7,2
3,Atalanta,43,3,2,3,3
4,Inter,42,6,13,7,0
5,Sassuolo,41,2,4,7,4
6,Juventus,35,2,7,5,1
7,AC Milan,35,5,10,5,3
8,Fiorentina,34,3,10,6,0
9,Napoli,34,3,13,9,0
10,Torino,26,1,6,1,2
11,Roma,26,5,17,5,1
12,Udinese,23,5,13,3,3
13,Empoli,23,0,9,7,3
14,Spezia,23,1,4,2,3
15,Bologna,21,1,9,3,1
16,Sampdoria,20,3,11,2,4
17,Cagliari,18,4,6,3,0
18,Venezia,16,3,5,2,0
19,Genoa,14,0,4,5,1
20,Salernitana,14,1,8,2,1
