R,Team,Open Play,Counter Attack,Set Piece,Penalty,Own Goal
1,Salernitana,51,3,7,6,2
2,Sampdoria,44,2,6,2,2
3,Empoli,42,3,7,3,5
4,Venezia,41,2,3,10,2
5,Spezia,35,2,10,8,2
6,Genoa,34,2,11,3,2
7,Udinese,33,3,8,5,1
8,Sassuolo,33,0,12,7,1
9,Lazio,30,4,8,5,1
10,Fiorentina,29,1,5,3,2
11,Cagliari,28,8,18,6,1
12,Verona,27,2,16,3,2
13,Bologna,25,4,7,7,2
14,Atalanta,21,7,5,3,2
15,Roma,20,3,8,4,2
16,Torino,19,2,6,4,0
17,Napoli,18,1,6,1,1
18,Inter,16,0,4,4,1
19,AC Milan,15,2,6,4,2
20,Juventus,14,3,10,2,0
